,Title,IMDB Score,Genre,Poster
514,Android Cop (2014),3.1,Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0OTc0NTM2Nl5BMl5BanBnXkFtZTgwMzczNjg4MDE@._V1_UY268_CR4,0,182,268_AL_.jpg"""
515,Hercules Reborn (2014),4.3,Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1MzA3ODQzOTleQTJeQWpwZ15BbWU4MDM0ODgzOTEx._V1_UY268_CR4,0,182,268_AL_.jpg"""
516,Home of Phobia (2004),5.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMDg5ODczNV5BMl5BanBnXkFtZTcwNjAzNzc5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
517,Smart House (1999),6.3,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMDAyNzY3MV5BMl5BanBnXkFtZTcwNDU0NjgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
518,The Brass Bottle (1964),6.4,Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzOTg3OTg1N15BMl5BanBnXkFtZTcwOTkyMTMzMQ@@._V1_UY268_CR80,0,182,268_AL_.jpg"""
519,Four Assassins (2013),3.6,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjk2MDgzMTA2M15BMl5BanBnXkFtZTcwMzM3NDkzOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
520,Scooby-Doo and the Reluctant Werewolf (1988),6.9,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MzU4NzU5NF5BMl5BanBnXkFtZTcwMjg2MTEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
521,Scooby-Doo on Zombie Island (1998),7.8,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4ODYzNTU0Nl5BMl5BanBnXkFtZTcwMDYxNDgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
522,Scooby-Doo and the Monster of Mexico (2003),6.5,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4MDg0OTY0MF5BMl5BanBnXkFtZTcwNjgwOTgyMQ@@._V1_UY268_CR19,0,182,268_AL_.jpg"""
523,Scooby-Doo! Stage Fright (2013),7.2,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NzI4MzY0Nl5BMl5BanBnXkFtZTgwNjA3MTEwNzE@._V1_UY268_CR3,0,182,268_AL_.jpg"""
524,Superman: Brainiac Attacks (2006),6,Animation|Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1NTE2NTE2Nl5BMl5BanBnXkFtZTgwMDg3NjAwNzE@._V1_UY268_CR3,0,182,268_AL_.jpg"""
525,Sex and the Teenage Mind (2002),4.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NDQ4NzMzNl5BMl5BanBnXkFtZTcwMjY2MzEzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"""
526,Avengers Grimm (2015),2.8,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDEzNDIyOV5BMl5BanBnXkFtZTgwODY3ODA5MzE@._V1_UY268_CR4,0,182,268_AL_.jpg"""
527,Glass House: The Good Mother (2006),5.7,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyOTQxOTMxNl5BMl5BanBnXkFtZTcwNzE5NTUzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"""
528,Below Zero (1987),6.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2YzZGE1MTYtMjQyOC00MGRjLTkxOTMtZDBlZTMxNjU3MzJhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"""
529,Satyricon (1969),6.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmY4Y2Y4NzMtOTg2Ni00NjZmLWEwNzYtNGI3YTk4YjY1ZmE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc0NTUxNDU@._V1_UX182_CR0,0,182,268_AL_.jpg"""
530,Il tassinaro (1983),5.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGY0NDUxZGMtM2UwYS00NjM5LTk4NzMtOTgxNjg0OGI1OGQwXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR3,0,182,268_AL_.jpg"""
531,Io so che tu sai che io so (1982),6.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWQ1MDAyMzItNWJmYi00MTcwLWJhODUtZTkwNTZiYzlmNWViL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
532,Mortal Kombat: The Journey Begins (1995),3.7,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjM1YjJlMGUtNGVmYS00NzI0LWJiMjktNDEzNGM3ZmRjMGM1XkEyXkFqcGdeQXVyMTA1OTEwNjE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
533,Red Victoria (2008),4.5,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMzYwMTMwN15BMl5BanBnXkFtZTcwOTU5OTQzMg@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
534,Megaman (2010),3.9,Action|Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmEyMjdmZDMtMDhmMi00YzAyLThiOGMtNWVlMjIyZjNjZTVlXkEyXkFqcGdeQXVyMzYzNzc1NjY@._V1_UY268_CR14,0,182,268_AL_.jpg"""
535,Street Fighter: Round One - Fight! (2009),7.5,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQ3NDM1NTUyNl5BMl5BanBnXkFtZTgwNzI0NzUxMTE@._V1_UY268_CR1,0,182,268_AL_.jpg"""
536,Sharknado 3: Oh Hell No! (2015),4.2,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MDUzNzQzOF5BMl5BanBnXkFtZTgwMDg4NTYzNTE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
537,The Scorpion King 4: Quest for Power (2015),4.2,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTIwNjg5NDM4NF5BMl5BanBnXkFtZTgwNzk5NTc5MzE@._V1_UY268_CR9,0,182,268_AL_.jpg"""
538,Scooby-Doo! Moon Monster Madness (2015),6.6,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzU3OTY0NzA4Ml5BMl5BanBnXkFtZTgwMDMwMzgzNDE@._V1_UY268_CR1,0,182,268_AL_.jpg"""
539,My Date with the President's Daughter,6.4,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMzA2Njg4Nl5BMl5BanBnXkFtZTcwNjkyODMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
540,Bersaglio altezza uomo (1978),4.6,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDljMjI4MzEtYjA1NC00MGE5LWFmYmItZmMzZDEzMjRjNjY0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjQxNTI2Mzg@._V1_UY268_CR4,0,182,268_AL_.jpg"""
541,The Mad Butcher (1971),5.1,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDc2MTg1MTU2MV5BMl5BanBnXkFtZTcwNjU3MjQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
542,Scooby-Doo and the Ghoul School (1988),6.9,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2ODQ4Njc3M15BMl5BanBnXkFtZTcwMTU2NjAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
543,Scooby-Doo and the Alien Invaders (2000),6.8,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNDI3NjUyMl5BMl5BanBnXkFtZTgwMDI2NTAwNzE@._V1_UY268_CR2,0,182,268_AL_.jpg"""
544,Scooby-Doo and the Cyber Chase (2001),6.9,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNjcyMTQ3OV5BMl5BanBnXkFtZTcwNDU1NTcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"""
545,Scooby-Doo in Where's My Mummy? (2005),6.7,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NzU5ODYxNF5BMl5BanBnXkFtZTcwNjI5MjEzMQ@@._V1_UY268_CR21,0,182,268_AL_.jpg"""
546,Scooby-Doo and the Samurai Sword (2009),6.6,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNzYyNTQ2Nl5BMl5BanBnXkFtZTcwNjQxMTk2Mg@@._V1_UY268_CR23,0,182,268_AL_.jpg"""
547,Scooby-Doo and the Legend of the Vampire (2003),6.6,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg4NDU3MTcyNl5BMl5BanBnXkFtZTcwNDIzMzEzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"""
548,Scooby-Doo Meets the Boo Brothers (1987),7.1,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTM0MTgyNzA1NV5BMl5BanBnXkFtZTcwMTUxODAyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"""
549,Scooby-Doo! Pirates Ahoy! (2006),6.7,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MDQzNTQ2NF5BMl5BanBnXkFtZTgwODI0MTA2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg"""
550,Scooby-Doo and the Goblin King (2008),6.5,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2OTkxMjk0Nl5BMl5BanBnXkFtZTcwMjMyMTUwNA@@._V1_UY268_CR84,0,182,268_AL_.jpg"""
551,Scooby-Doo and the Loch Ness Monster (2004),6.8,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTkyMTAwNTYzNl5BMl5BanBnXkFtZTgwNjAzMDA2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg"""
552,Big Top Scooby-Doo! (2012),7,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5OTM1MTI5Nl5BMl5BanBnXkFtZTgwNjk3NjA2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg"""
553,Scooby-Doo! Legend of the Phantosaur (2011),6.7,Animation|Family|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ5OTY4MTIzOF5BMl5BanBnXkFtZTgwNjkyNTA2MDE@._V1_UY268_CR3,0,182,268_AL_.jpg"""
554,Scooby-Doo Goes Hollywood (1979),6.3,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTIzMjMzNV5BMl5BanBnXkFtZTcwMjYwMTAyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"""
555,Scooby-Doo! Mask of the Blue Falcon (2012),6.9,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNDE4NzQ5Nl5BMl5BanBnXkFtZTgwODg2NzA2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg"""
556,Scooby-Doo! Music of the Vampire (2012),6.5,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzODY0ODQ1MF5BMl5BanBnXkFtZTcwMDI3MDk2OA@@._V1_UY268_CR7,0,182,268_AL_.jpg"""
557,Scooby-Doo! Adventures: The Mystery Map (2013),5.5,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2ODM2OTc5MF5BMl5BanBnXkFtZTgwMjkxODA2MDE@._V1_UY268_CR3,0,182,268_AL_.jpg"""
558,The Flintstones & WWE: Stone Age Smackdown (2015),5.6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3MTEwNzE4NF5BMl5BanBnXkFtZTgwMjM1OTIzNDE@._V1_UY268_CR4,0,182,268_AL_.jpg"""
559,The Jetsons Meet the Flintstones (1987),6.6,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NjMyNDEzOF5BMl5BanBnXkFtZTYwMDExMDA5._V1_UX182_CR0,0,182,268_AL_.jpg"""
560,Quints (2000),5.7,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTkyODQzMzY1Nl5BMl5BanBnXkFtZTgwNTQzMTE0NzE@._V1_UY268_CR9,0,182,268_AL_.jpg"""
561,Drake and Josh Go Hollywood (2006),6.9,Adventure|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NzIzNTcwNV5BMl5BanBnXkFtZTcwOTA1MTYzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
562,Sbatti il mostro in prima pagina (1972),7.3,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MDg2ODgxMl5BMl5BanBnXkFtZTcwODA2OTYxOQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"""
563,Tigers in Lipstick (1979),4.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2MyYjg0NGMtMWQyYy00MGE4LWExZTktMmIyZGFjNDY0ODgwXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
564,Secrets of a Nurse (1973),6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNjkyOTYwNV5BMl5BanBnXkFtZTgwNzY3NjkxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
565,Le dolci signore (1967),6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NDA3NDExNV5BMl5BanBnXkFtZTgwNDg4MDkwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
566,L'onorevole Angelina (1947),6.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODI4MTIzOF5BMl5BanBnXkFtZTcwODg2MzYwNA@@._V1_UY268_CR2,0,182,268_AL_.jpg"""
567,The Executioner's Song (1982),7.3,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MDgxMjcyM15BMl5BanBnXkFtZTcwMTAwNTMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
568,I Am Afraid (1977),7.5,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MjA0MTgxOV5BMl5BanBnXkFtZTgwMzc1OTA2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
569,Confessions of a Police Captain (1971),7.2,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTJiNTM2NWMtYjBkNC00YTFkLWE2ODQtMzE4ZTVjZmM0YjhiXkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_UY268_CR3,0,182,268_AL_.jpg"""
570,L'istruttoria ̬ chiusa: dimentichi (1971),7.1,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzgyOTg1NTkxOF5BMl5BanBnXkFtZTgwNjc1NTE2MTE@._V1_UY268_CR1,0,182,268_AL_.jpg"""
571,La polizia incrimina la legge assolve (1973),7.3,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmEyYjk5ZGYtZGM0OC00ZmMzLWI5MDctZTE4YjBjY2FlY2I4XkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
572,Samurai Wolf (1966),7.2,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1MDgxOTg1OV5BMl5BanBnXkFtZTgwNDkzNjYzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
573,Pappa ante Portas (1991),8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODcxNzA1MDk0MF5BMl5BanBnXkFtZTcwMDc2OTgxMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"""
574,Bill Maher: I'm Swiss (2005),7.4,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMzk2MTQzM15BMl5BanBnXkFtZTcwNDEyMTIzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
575,Bill Maher: Live from D.C. (2014),7.2,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NTA3MDI0Ml5BMl5BanBnXkFtZTgwMjg0NDE3MjE@._V1_UY268_CR9,0,182,268_AL_.jpg"""
576,Dinotasia (2012),5.5,Documentary|Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNTQ4MTU2N15BMl5BanBnXkFtZTgwMzI0NzA2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg"""
577,Ferdinand the Bull (1938),7.2,Comedy|Family|Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNTY5MjM0MF5BMl5BanBnXkFtZTcwNzQ5MTkyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
578,Gabriel Iglesias: Hot and Fluffy (2007),8.1,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNjc5OTIwNV5BMl5BanBnXkFtZTcwNzE3OTQ4Mw@@._V1_UY268_CR2,0,182,268_AL_.jpg"""
579,George Carlin: Back in Town (1996),8.8,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MjcxOTY0OF5BMl5BanBnXkFtZTYwODA5Mzg5._V1_UX182_CR0,0,182,268_AL_.jpg"""
580,George Carlin: You Are All Diseased (1999),8.7,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMjA3OTYwNF5BMl5BanBnXkFtZTcwMTU5OTcxMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"""
581,K̫kaku kid̫tai 2.0 (2008),8,Animation|Action|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjE5MzlmY2QtYmIzMy00ZTIxLTgyYmUtY2MxZmJhN2E2NTAxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
582,Hellboy Animated: Sword of Storms (2006),6.6,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGJkMGExNDUtMWY3Ny00ZmMwLThlMWItNDg0Yzg5NmRmZmFiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
583,How to Play Football (1944),7.3,Animation|Short|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNjk5MTY1MV5BMl5BanBnXkFtZTcwOTAwNDgyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
584,Iron Man and Captain America: Heroes United (2014),5.6,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDIzMTIyYWEtYTAzZi00YzZjLTg5MGUtM2JiN2RjMDBjZmI3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg"""
585,Jeff Dunham: Arguing with Myself (2006),8.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3ODQxOTYxMV5BMl5BanBnXkFtZTgwMzU5MDk3MDE@._V1_UY268_CR4,0,182,268_AL_.jpg"""
586,Jeff Dunham: Spark of Insanity (2007),8.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDhiY2EyZmEtY2U0ZS00YmVmLWIyMDMtOTI3MzNmMmU1MGZmXkEyXkFqcGdeQXVyMjA5MDMyMjE@._V1_UY268_CR3,0,182,268_AL_.jpg"""
587,Jeff Ross Roasts America (2012),7.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4Mjk1MTA4ODdeQTJeQWpwZ15BbWU4MDg5MDcwNjAx._V1_UY268_CR1,0,182,268_AL_.jpg"""
588,Jim Gaffigan: Beyond the Pale (2006),8.1,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NjU2ODY5NF5BMl5BanBnXkFtZTgwNTEyODkwMzE@._V1_UY268_CR4,0,182,268_AL_.jpg"""
589,John Oliver: Terrifying Times (2008),7.2,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MjU4ODUwOV5BMl5BanBnXkFtZTcwMDE0OTE5MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"""
590,Kim Possible: A Sitch in Time (2003),7.1,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMjM4MzM4MF5BMl5BanBnXkFtZTcwNDQwMzUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
591,Larry David: Curb Your Enthusiasm (1999),8.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzU4NzQ5OGYtNDFjOS00OTM4LTk1ZWQtZDU4Mjk0OGFlZTQ5XkEyXkFqcGdeQXVyMzgxNDAzMzg@._V1_UY268_CR87,0,182,268_AL_.jpg"""
592,Kevin Hart: Laugh at My Pain (2011),7.5,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NjA5NTI0OV5BMl5BanBnXkFtZTcwMTU0MzI1Ng@@._V1_UY268_CR1,0,182,268_AL_.jpg"""
593,Oktapodi (2007),7.3,Animation|Short|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDY1NzQ3MzYwOF5BMl5BanBnXkFtZTgwODAwNDcwMzE@._V1_UY268_CR9,0,182,268_AL_.jpg"""
594,One Froggy Evening (1955),8.5,Animation|Short|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTUwMTQxNjE0OF5BMl5BanBnXkFtZTgwNzkzNDUzMzE@._V1_UY268_CR87,0,182,268_AL_.jpg"""
595,Pablo Francisco: Bits and Pieces - Live from Orange County (2004),8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MTA4MzU0NV5BMl5BanBnXkFtZTcwMTI2MDc5MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"""
596,Pluto's Blue Note (1947),6.9,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDczODQ2MV5BMl5BanBnXkFtZTcwNzg5ODczMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"""
597,Prep & Landing (2009),7.8,Animation|Short|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMDkyNDY2MF5BMl5BanBnXkFtZTcwNjIxNjEwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
598,Robot Chicken: Star Wars (2007),8.2,Animation|Short|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5Mjc5OTQxM15BMl5BanBnXkFtZTcwOTM1MDk3MQ@@._V1._CR114,24,284,413_UY268_CR1,0,182,268_AL_.jpg"""
599,John Leguizamo: Sexaholix... A Love Story (2002),8.3,Documentary|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2OTc2ODkxM15BMl5BanBnXkFtZTgwODE3OTk1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"""
600,Terror on the Midway (1942),6.8,Animation|Short|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmQ4OWU0NjAtN2Y3Ni00ODI4LWExYTAtMTRkY2Q3MzcwMGM2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc2NjkzNTg@._V1_UX182_CR0,0,182,268_AL_.jpg"""
601,Ishqiya (2010),7.4,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTg2MzA5Mjc4Ml5BMl5BanBnXkFtZTcwMzU3NTk5Mw@@._V1_UY268_CR1,0,182,268_AL_.jpg"""
602,Chandni Bar (2001),7.7,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNTg2MzY0MV5BMl5BanBnXkFtZTcwMDg3NTEzMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"""
603,Dev.D (2009),8.1,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjU1NjczNzYtYmFjOC00NzkxLTg4YTUtNGYzMTk3NTU0ZDE3XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY268_CR1,0,182,268_AL_.jpg"""
604,Khosla Ka Ghosla! (2006),8.3,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTg2YWFkOGMtYWExMy00YmFiLTk2YjctNTAzZDk5MjdhMzdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR2,0,182,268_AL_.jpg"""
605,They Put It Out There (2011),6.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjgwODAyMzEtOGU1Ni00YzAzLTlkNzgtZmQ2ZjZkYTNmNDQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjg5NTA5Mjg@._V1_UY268_CR4,0,182,268_AL_.jpg"""
606,Three Little Pigs (1933),7.5,Animation|Short|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MTY0NzQ5Nl5BMl5BanBnXkFtZTcwMjc3ODIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
607,Tom and Jerry in Shiver Me Whiskers (2006),6.5,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MDYzMjUxN15BMl5BanBnXkFtZTcwOTY1OTIzMQ@@._V1_UY268_CR28,0,182,268_AL_.jpg"""
608,True North (2006),7,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMjE1MzI2Ml5BMl5BanBnXkFtZTcwNjA1OTY0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
609,One Kine Day (2011),5.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1ODY2MDQwOF5BMl5BanBnXkFtZTcwMDQxNDk1Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"""
610,Ng goh siu hai dik hau jeung (2015),7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM5OTEwOTQ4MF5BMl5BanBnXkFtZTgwNDU4NjM4NTE@._V1_UY268_CR4,0,182,268_AL_.jpg"""
611,Jeff Dunham: All Over the Map (2014),7.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2JhZWFiZjAtY2JlYS00MmJmLWE4ZjktZTc2NGE0YzBkZjQxL2ltYWdlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg"""
612,Jeff Dunham: Minding the Monsters (2012),7.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzY3ODY5NDMtNGUyMC00MmI1LWEzYmUtMDllZTg2MGUyZTM0XkEyXkFqcGdeQXVyNTQ0MTEzNzc@._V1_UY268_CR43,0,182,268_AL_.jpg"""
613,Jeff Dunham: Controlled Chaos (2011),7.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk1NzE3NDc5M15BMl5BanBnXkFtZTgwMjIyNjA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg"""
